id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
3479,"Audemars Piguet Royal Oak Chronograph
Unworn Full Set 26240ST","$65,992",Audemars Piguet,Royal Oak Chronograph,26240ST.OO.1320ST.07,N/A,N/A,N/A,2023,New,N/A,41 mm,N/A,65992.0
12941,"TAG Heuer Monaco Calibre 11
CAW211P.FC6356","$4,900",TAG Heuer,Monaco Calibre 11,CAW211P.FC6356,Automatic,Steel,Leather,2021,Very good,Men's watch/Unisex,39 mm,N/A,4900.0
6318,"Breitling
World Time ref. 80840 l Top Condition l Grey Dial l 1988","$1,840",Breitling,N/A,N/A,N/A,N/A,N/A,1988,Very good,Men's watch/Unisex,39 mm,N/A,1840.0
33250,N/A,Price on request,Rolex,Lady-Datejust,69174,N/A,Steel,Steel,Unknown,N/A,N/A,26 mm,Very good,0.0
4369,"Audemars Piguet Royal Oak Jumbo
Blau 2021 MWST ausweisbar LC100 15202ST.OO.1240ST.01","$114,712",Audemars Piguet,Royal Oak Jumbo,N/A,N/A,N/A,N/A,2021,Unworn,Men's watch/Unisex,39 mm,N/A,114712.0
1200,"Breitling Navitimer 1 B01 Chronograph
46","$8,029",Breitling,Navitimer 1 B01 Chronograph,UB0127211B1A1,Automatic,Gold/Steel,Steel,Unknown,Very good,Men's watch/Unisex,46 mm,N/A,8029.0
12036,"Seiko
Men's SRPD71K2 5 Sports Suits Style Blue Dial Watch",$282,Seiko,N/A,SRPD71K2,N/A,N/A,N/A,2023,New,Men's watch/Unisex,42.5 mm,N/A,282.0
3241,"TAG Heuer Link Calibre 18
Men's CAT2111.BA0959 Link Watch","$5,942",TAG Heuer,Link Calibre 18,CAT2111.BA0959,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,40 mm,N/A,5942.0
2982,"Omega
Terra 150m Co-axial Master Chronometer 220.20.34.20.03.001...NEW","$7,363",Omega,N/A,220.20.34.20.03.001,N/A,N/A,N/A,Unknown,New,Women's watch,34 mm,N/A,7363.0
1889,"Hublot Classic Fusion
Titanium King Gold 38mm",Price on request,Hublot,Classic Fusion,565.NO.1181.LR,Automatic,Titanium,Crocodile skin,2023,Unworn,Men's watch/Unisex,38 mm,N/A,0.0
4429,"Patek Philippe Twenty~4
4920G-010","$13,111",Patek Philippe,Twenty~4,4920G-010,Quartz,White gold,Satin,Unknown,Very good,Women's watch,25 x 30 mm,N/A,13111.0
29028,N/A,"$4,960",Rolex,Lady-Datejust,69173,N/A,N/A,N/A,1989,N/A,N/A,26 mm,Very good,4960.0
8072,"Omega De Ville Prestige
434.10.41.21.06.001","$6,943",Omega,De Ville Prestige,434.10.41.21.06.001,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,N/A,6943.0
8213,"Patek Philippe Gondolo
5098P","$28,500",Patek Philippe,Gondolo,N/A,Manual winding,Platinum,Leather,2013,Very good,Men's watch/Unisex,42 x 32 mm,N/A,28500.0
5761,"Hublot Classic Fusion Aerofusion
Chronograph 45mm New 2023","$16,447",Hublot,Classic Fusion Aerofusion,525.NX.0170.LR,Automatic,Titanium,Crocodile skin,2022,New,Men's watch/Unisex,45 mm,N/A,16447.0
3449,"Longines Présence
L48214726 - Présence Automatic Silver Dial Stainless Steel Ladies Watch",$937,Longines,Présence,L48214726,Automatic,Steel,Steel,Unknown,New,Women's watch,34.5 mm,N/A,937.0
484,"Audemars Piguet Royal Oak Chronograph
SELFWINDING CHRONOGRAPH","$108,189",Audemars Piguet,Royal Oak Chronograph,26240OR.OO.1320OR.07,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,108189.0
620,"Seiko Presage
SPB205J1 Presage","$1,259",Seiko,Presage,SPB205J1,Automatic,Steel,Steel,2022,New,Men's watch/Unisex,39.3 mm,N/A,1259.0
8661,"Seiko
New Old Stock dress quartz vintage 7N29-8A10 NOS big and flat",$275,Seiko,N/A,N/A,N/A,N/A,N/A,1985 (Approximation),Unworn,Men's watch/Unisex,36 x 41 mm,N/A,275.0
20942,"Omega Seamaster 300
Trilogy 234.10.39.20.01.001 2021 Box and Papers","$7,068",Omega,Seamaster 300,234.10.39.20.01.001,Automatic,Steel,Steel,2021,Very good,Men's watch/Unisex,39 mm,N/A,7068.0
8611,"Hublot Big Bang Ferrari
401.OQ.0123.VR","$37,380",Hublot,Big Bang Ferrari,401.OQ.0123.VR,N/A,N/A,N/A,2016 (Approximation),Unworn,Men's watch/Unisex,45 mm,N/A,37380.0
10870,"Cartier Tank Américaine
カルティエ Cartier タンク アメリカン ミニWB710015","$13,066",Cartier,Tank Américaine,WB710015,Quartz,White gold,N/A,Unknown,Good,Women's watch,27 x 15.2 mm,N/A,13066.0
52993,N/A,"$42,000",Rolex,Day-Date 36,128238,N/A,N/A,N/A,Unknown,N/A,N/A,36 x 44 mm,Unworn,42000.0
31,N/A,"$45,953",Rolex,Sky-Dweller,326938,N/A,N/A,N/A,Unknown,N/A,N/A,42 mm,Very good,45953.0
14763,"Longines Record
Cosc Automatic 26mm L23204876","$1,869",Longines,Record,L23204876,Automatic,Steel,Steel,Unknown,New,N/A,26 mm,N/A,1869.0
23078,N/A,Price on request,Rolex,Daytona,116503,N/A,N/A,N/A,2022,N/A,N/A,40 mm,Unworn,0.0
3914,"Audemars Piguet
Classic Day Date Ref BA25574/002","$9,067",Audemars Piguet,N/A,N/A,N/A,N/A,N/A,1988,Very good,Men's watch/Unisex,33 mm,N/A,9067.0
12383,"Breitling Chronomat
A13050.1","$2,426",Breitling,Chronomat,A13050.1,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,40 mm,N/A,2426.0
10564,"Cartier Pasha
Chronograph special dial","$4,095",Cartier,Pasha,1050,Quartz,Steel,Steel,1995 (Approximation),Very good,Men's watch/Unisex,38 mm,N/A,4095.0
14245,"Cartier Tank Américaine
18K Yellow Gold Diamond Small Tank Americaine Quartz Watch WB707231","$12,769",Cartier,Tank Américaine,WB707231,Quartz,Yellow gold,Textile,Unknown,Very good,N/A,19 x 34.8 mm,N/A,12769.0
13300,"Seiko Chronograph
Vivace Unisex Mother of Pearl - Alarm Chronograph - 7T62 - RARE",$201,Seiko,Chronograph,N/A,N/A,N/A,N/A,1995 (Approximation),Fair,Women's watch,"366 x 41,7 mm",N/A,201.0
2647,"Audemars Piguet Royal Oak
オーデマピゲ ロイヤルオーク 15500ST.OO.1220ST.04 メンズ SS 腕時計 自動巻き 白文字盤 Aランク 中古","$53,219",Audemars Piguet,Royal Oak,15500ST.OO.1220ST.04,Automatic,Steel,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,53219.0
27167,"Omega Seamaster Aqua Terra
220.10.38.20.02.001","$5,701",Omega,Seamaster Aqua Terra,220.10.38.20.02.001,Automatic,Steel,Steel,2023,Unworn,Men's watch/Unisex,38 mm,N/A,5701.0
12042,N/A,"$34,846",Rolex,Daytona,116500LN,N/A,N/A,N/A,2017,N/A,N/A,40 mm,Very good,34846.0
27660,"Omega
168.015 コンステレーション 自動巻き メンズ 750755 中古",$679,Omega,N/A,168.015,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,34 mm,N/A,679.0
445,"Sinn
503.EZM-1 クロノグラフ デイト 自動巻き メンズ 内箱・保証書付き_751288 中古","$8,378",Sinn,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,41 mm,N/A,8378.0
37620,"Omega Seamaster Aqua Terra
White Dial Rose Hands Steel Co-Axial W/Papers 2503.34.00","$3,695",Omega,Seamaster Aqua Terra,2503.34.00,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,39.2 mm,N/A,3695.0
28427,"Omega Seamaster
Vintage Classic ref 2938 Serviced 1960","$1,808",Omega,Seamaster,N/A,N/A,N/A,N/A,1960,Very good,Men's watch/Unisex,35 x 43.5 mm,N/A,1808.0
6833,"Omega Constellation Ladies
Quadrella Damen 22mm Stahl Schöner Zustand Quarz 1586.79.00","$2,849",Omega,Constellation Ladies,N/A,N/A,N/A,N/A,Unknown,Good,N/A,22 mm,N/A,2849.0
11286,"Patek Philippe Annual Calendar Chronograph
Flyback Chronograph Annual Calendar Platinum 5905P-001","$92,000",Patek Philippe,Annual Calendar Chronograph,5905P-001,Automatic,Platinum,Crocodile skin,2020,Unworn,Men's watch/Unisex,42 mm,N/A,92000.0
5405,"Omega De Ville Prestige
Co-Axial Chronometer 424.53.40.20.03.002","$9,367",Omega,De Ville Prestige,424.53.40.20.03.002,Automatic,Rose gold,Leather,2023,Unworn,N/A,39.5 mm,N/A,9367.0
5065,"Seiko 5 Sports
SRPE72K1 - 5 Sports Automatic Rose Gold Dial Stainless Steel Men's Watch",$300,Seiko,5 Sports,SRPE72K1,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,42.5 mm,N/A,300.0
44671,N/A,"$8,575",Rolex,Oyster Perpetual 39,114300,N/A,N/A,N/A,2019,N/A,N/A,39 mm,Very good,8575.0
7735,N/A,"$13,305",Rolex,Explorer,124273-0001,N/A,N/A,N/A,2023,N/A,N/A,36 mm,Unworn,13305.0
2317,"Omega De Ville Prestige
424.10.24.60.55.001","$2,769",Omega,De Ville Prestige,424.10.24.60.55.001,N/A,N/A,N/A,2019 (Approximation),Unworn,Women's watch,24.4 mm,N/A,2769.0
3559,"Oris
Siro/Oris Sports super dial C1925",$158,Oris,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,35 mm,N/A,158.0
11664,"TAG Heuer Formula 1 Quartz
CAU1115.BA0850 GREY RACING QUARTZ CHRONO MENS SWISS WATCH","$1,225",TAG Heuer,Formula 1 Quartz,CAU1115.BA0858,Quartz,Steel,Steel,2010 (Approximation),Good,N/A,42 mm,N/A,1225.0
16235,"Breitling Chronomat
Super Chronomat 44 B01","$13,995",Breitling,Chronomat,UB0136251B1S1,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,N/A,N/A,13995.0
38321,N/A,"$8,500",Rolex,Oyster Perpetual Date,1503,N/A,Yellow gold,N/A,Unknown,N/A,N/A,34 mm,Very good,8500.0
33275,"Omega Seamaster Diver 300 M
210.22.42.20.03.001","$6,943",Omega,Seamaster Diver 300 M,210.22.42.20.03.001,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,42 mm,N/A,6943.0
10304,"Cartier Pasha
de Cartier Skeleton 41 mm","$25,945",Cartier,Pasha,WHPA0007,Automatic,Steel,Steel,2022,New,Men's watch/Unisex,41 mm,N/A,25945.0
10304,"TAG Heuer Monaco Calibre 12
CAW2111.FC6183","$4,828",TAG Heuer,Monaco Calibre 12,CAW2111.FC6183,Automatic,Steel,Crocodile skin,2019,New,N/A,39 mm,N/A,4828.0
14354,"Longines Admiral
Vintage 18k GP 5 Star ADMIRAL Automatic Watch Cal.506 EXLNT SERVICED",$649,Longines,Admiral,N/A,N/A,N/A,N/A,1966 (Approximation),Very good,Men's watch/Unisex,N/A,N/A,649.0
2548,"Vacheron Constantin Traditionnelle
81578/000r-9354","$15,476",Vacheron Constantin,Traditionnelle,N/A,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,38 mm,N/A,15476.0
67948,N/A,"$4,124",Rolex,Oyster Perpetual,5010,N/A,Gold/Steel,Leather,1948,N/A,N/A,N/A,Very good,4124.0
32383,"Omega Speedmaster
Chronograph Steel/Gold 175.0083","$3,990",Omega,Speedmaster,175.0083,N/A,N/A,N/A,1995,Good,Men's watch/Unisex,39 mm,N/A,3990.0
4054,"Oris
Ruf CTR3 Ed. Limited 3000 Pieces","$2,260",Oris,N/A,7611-70,N/A,N/A,N/A,2009,Very good,Men's watch/Unisex,45 mm,N/A,2260.0
661,"Audemars Piguet Royal Oak Offshore Chronograph
26020ST.OO.D001IN.01.A","$23,746",Audemars Piguet,Royal Oak Offshore Chronograph,26020ST.OO.D001IN.01.A,N/A,N/A,N/A,2011,Very good,Men's watch/Unisex,42 mm,N/A,23746.0
12415,"Seiko Prospex
SRPE07K1 - Prospex - SRPE07K1",$572,Seiko,Prospex,SRPE07K1,Automatic,Steel,Plastic,2023,New,Men's watch/Unisex,45 mm,N/A,572.0
22357,"Omega Seamaster
125.003-62","$1,796",Omega,Seamaster,125.003-62,N/A,N/A,N/A,1962,Very good,Men's watch/Unisex,35 mm,N/A,1796.0
10491,"Seiko
SUR505P1 Klassik Herrenuhr 40mm 10ATM",$227,Seiko,N/A,SUR505P1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,40 mm,N/A,227.0
10190,"Patek Philippe Perpetual Calendar
5059P Platinum 36mm watch","$61,360",Patek Philippe,Perpetual Calendar,5059P,Automatic,Platinum,Crocodile skin,Unknown,Very good,Men's watch/Unisex,36 mm,N/A,61360.0
1730,"Audemars Piguet Royal Oak
[Tenpaku] オーデマピゲ ロイヤルオーク ブルー 15503BC.OO.1220BC.01 K18WG 750WG 腕時計 メンズ 自動巻 青 新品 未使用 中古","$91,001",Audemars Piguet,Royal Oak,15503BC.OO.1220BC.01,Automatic,White gold,N/A,Unknown,Unworn,N/A,41 mm,N/A,91001.0
52593,N/A,"$8,444",Rolex,Oyster Perpetual 39,114300,N/A,Steel,Steel,2018 (Approximation),N/A,N/A,39 mm,Very good,8444.0
10503,"Patek Philippe Golden Ellipse
Jumbo Golden Ellipse","$14,900",Patek Philippe,Golden Ellipse,3586/1,N/A,N/A,N/A,1981,Good,Men's watch/Unisex,37 x 35 mm,N/A,14900.0
2011,"Hublot Classic Fusion Racing Grey
581.NX.7071.RX","$6,316",Hublot,Classic Fusion Racing Grey,581.NX.7071.RX,Automatic,Titanium,Rubber,2023,New,Men's watch/Unisex,N/A,N/A,6316.0
51203,N/A,"$65,999",Rolex,GMT-Master II,126719BLRO,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Unworn,65999.0
3116,"IWC Portuguese Automatic
IW500701","$24,748",IWC,Portuguese Automatic,IW500701,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,42.3 mm,N/A,24748.0
9848,"Seiko Chronograph
6139-8020 - SEIKO Vintage - Steel / Brown Dial - GENUINE","$1,093",Seiko,Chronograph,6139-8020,N/A,N/A,N/A,1970 (Approximation),Very good,Men's watch/Unisex,40 mm,N/A,1093.0
183,"Hublot Big Bang Unico
White Ceramic 42mm","$19,541",Hublot,Big Bang Unico,441.HX.1171.RX,Automatic,Ceramic,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,N/A,19541.0
29639,"Omega Speedmaster Reduced
3510.50.00 / BOX & PAPERS / 2002 / Automatic / Chronograph / 39mm","$3,757",Omega,Speedmaster Reduced,3510.50.00,Automatic,Steel,Steel,2002,Very good,Men's watch/Unisex,39 mm,N/A,3757.0
7381,"Tudor Black Bay
79230R","$3,573",Tudor,Black Bay,79230R,Automatic,Steel,Steel,2021,Very good,Men's watch/Unisex,41 mm,N/A,3573.0
9427,N/A,"$5,909",Rolex,Datejust 36,16233G,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Good,5909.0
38675,"Omega Seamaster 300
Master Chronometer 41mm 233.32.41.21.01.002 Strap","$4,399",Omega,Seamaster 300,233.32.41.21.01.002,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,4399.0
3137,N/A,"$4,550",Rolex,Oyster Perpetual Lady Date,69240,N/A,Steel,Steel,1990 (Approximation),N/A,N/A,26 mm,Fair,4550.0
4698,"Zenith
Sub Sea Diver 1960s Manual 146H","$7,590",Zenith,N/A,A277,N/A,N/A,N/A,1965 (Approximation),Good,Men's watch/Unisex,40 mm,N/A,7590.0
284,"Longines DolceVita
x yvy l5.255.4.71.b","$1,662",Longines,DolceVita,L5.255.4.71.B,Quartz,Steel,Calf skin,2023,New,Women's watch,20.8 x 32 mm,N/A,1662.0
17518,"Seiko Chronograph
Solar Excelsior Chronograph Silver Dial Gold-tone Ladies Watch SSC876",$226,Seiko,Chronograph,N/A,N/A,N/A,N/A,Unknown,New,Women's watch,N/A,N/A,226.0
35021,N/A,"$19,995",Rolex,Explorer,N/A,N/A,Steel,Steel,Unknown,N/A,N/A,36 mm,Good,19995.0
15197,"Longines
Vintage Stainless Steel Mens Watch","$3,799",Longines,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,38 mm,N/A,3799.0
57193,N/A,"$9,479",Rolex,Oyster Perpetual 41,124300,N/A,N/A,N/A,2021,N/A,N/A,41 mm,Very good,9479.0
5948,"IWC Ingenieur Automatic
40","$13,501",IWC,Ingenieur Automatic,IW328901,N/A,N/A,N/A,2023,Very good,Men's watch/Unisex,40 mm,N/A,13501.0
65365,N/A,"$12,202",Rolex,Lady-Datejust,179168,N/A,N/A,N/A,2001,N/A,N/A,26 mm,Very good,12202.0
3433,"Jaeger-LeCoultre Reverso Classic Small
EYECATCHER - Q2618540 - TOP","$6,556",Jaeger-LeCoultre,Reverso Classic Small,2618540,N/A,N/A,N/A,2021,New,Women's watch,N/A,N/A,6556.0
3957,N/A,"$134,859",Rolex,Daytona,6263,N/A,Steel,Steel,1976,N/A,N/A,37.5 mm,Very good,134859.0
4430,"Hublot Big Bang Unico
45mm 2021 UNWORN","$18,195",Hublot,Big Bang Unico,411.NM.1170.RX,Automatic,Titanium,Rubber,2021,Unworn,Men's watch/Unisex,45 mm,N/A,18195.0
27348,"Omega
2910 SC ヴィンテージ cal.284 手巻き メンズ 760479 中古",$603,Omega,N/A,2910 SC,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,34 mm,N/A,603.0
268,"Breitling Navitimer Rattrapante
Gents Automatic Wristwatch Chronograph with Perpetual Calendar and Split Second Chronograph Navitimer K46322 Quantiéme Perpetuel Chronograph Rattrapante","$30,056",Breitling,Navitimer Rattrapante,N/A,Automatic,Yellow gold,Crocodile skin,2000,N/A,Men's watch/Unisex,41.5 mm,N/A,30056.0
26544,N/A,"$12,299",Rolex,Submariner Date,116610,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,12299.0
21300,N/A,"$3,996",Rolex,Lady-Datejust,69174,N/A,N/A,N/A,Unknown,N/A,N/A,26 mm,Very good,3996.0
35708,N/A,"$12,135",Rolex,Datejust 41,126334,N/A,N/A,N/A,2022,N/A,N/A,41 mm,Very good,12135.0
27191,"Omega Speedmaster Professional Moonwatch
Full Set - 2006","$6,271",Omega,Speedmaster Professional Moonwatch,3570.50.00,Manual winding,Steel,Steel,2006,Very good,Men's watch/Unisex,42 mm,N/A,6271.0
2680,"Cartier Tank Américaine
Quarz 1721 Damen Uhr 23 X 38mm 18k 750 Gold","$13,842",Cartier,Tank Américaine,N/A,N/A,N/A,N/A,Unknown,Good,N/A,23 mm,N/A,13842.0
10160,"Breitling Bentley GT
MID. Dark Diamond Limited Edition","$8,908",Breitling,Bentley GT,N/A,N/A,N/A,N/A,2013,Good,Men's watch/Unisex,45 mm,N/A,8908.0
13057,N/A,"$14,332",Rolex,Submariner (No Date),124060,N/A,Steel,Steel,2023,N/A,N/A,41 x 40 mm,New,14332.0
61811,N/A,Price on request,Rolex,Daytona,116523,N/A,N/A,N/A,2002,N/A,N/A,40 mm,Very good,0.0
5942,"Hublot Classic Fusion Chronograph
521.CM.1171.RX","$11,271",Hublot,Classic Fusion Chronograph,521.CM.1171.RX,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,45 mm,N/A,11271.0
1995,"Tudor Prince Date
79260","$5,291",Tudor,Prince Date,79260,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,40 mm,N/A,5291.0
12035,"Audemars Piguet Royal Oak Offshore Chronograph
Elephant","$34,500",Audemars Piguet,Royal Oak Offshore Chronograph,26470ST.OO.A104CR.01,N/A,N/A,N/A,2014 (Approximation),Unworn,Men's watch/Unisex,42 x 54 mm,N/A,34500.0
15779,"Omega Seamaster Planet Ocean
215.30.40.20.01.001","$5,627",Omega,Seamaster Planet Ocean,215.30.40.20.01.001,Automatic,Steel,Steel,2022 (Approximation),New,Men's watch/Unisex,39.5 mm,N/A,5627.0
56389,N/A,"$21,456",Rolex,GMT-Master II,126710BLRO,N/A,Steel,Steel,2019,N/A,N/A,40 mm,Very good,21456.0
5682,"Patek Philippe Calatrava
5196J 2020 Box and Papers","$23,603",Patek Philippe,Calatrava,5196J,Manual winding,Yellow gold,Leather,2020,Very good,Men's watch/Unisex,37 mm,N/A,23603.0
24003,"Omega Speedmaster Professional Moonwatch
311.30.42.30.01.006","$6,041",Omega,Speedmaster Professional Moonwatch,311.30.42.30.01.006,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,42 mm,N/A,6041.0
3365,"Oris
Flight Timer 60 YEARS PEACE (Neuwertig / Mint) LIMITED EDITION 69019454084","$3,384",Oris,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,3384.0
11922,"Longines Spirit
Chronograph L2.705.4","$1,902",Longines,Spirit,L2.705.4,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,40 mm,N/A,1902.0
4773,"Seiko Chronograph
SSB403P1 Core Chronograph Quartz Grey Dial Men's Watch",$240,Seiko,Chronograph,SSB403P1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,240.0
6596,"Omega Speedmaster Broad Arrow
321.90.42.50.13.001","$6,871",Omega,Speedmaster Broad Arrow,321.90.42.50.13.001,Automatic,Gold/Steel,Gold/Steel,2022,Very good,Men's watch/Unisex,42 mm,N/A,6871.0
5493,"Tudor Submariner
7928","$12,833",Tudor,Submariner,7928,N/A,N/A,N/A,1967,Very good,Men's watch/Unisex,40 x 47 mm,N/A,12833.0
4973,"Cartier
カルティエ タンクアメリカン WB707331 750","$7,603",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,N/A,N/A,N/A,7603.0
61753,N/A,"$124,779",Rolex,Milgauss,116400GV,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,124779.0
7116,"Audemars Piguet Royal Oak
Horloge murale acier Quantième Perpétuel Quartz","$22,954",Audemars Piguet,Royal Oak,Audemars Piguet Royal Oak,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,N/A,N/A,22954.0
29736,N/A,"$22,401",Rolex,Sky-Dweller,326933,N/A,Gold/Steel,Gold/Steel,2012,N/A,N/A,42 mm,Unworn,22401.0
4575,"Hublot Elegant
1810.2","$4,831",Hublot,Elegant,1810.2,Automatic,Gold/Steel,Rubber,1999,Very good,Men's watch/Unisex,40 mm,N/A,4831.0
4101,"Cartier Tank Vermeil
1613 | Excellent condition","$2,157",Cartier,Tank Vermeil,1613,N/A,N/A,N/A,1990 (Approximation),Very good,Women's watch,20 x 28 mm,N/A,2157.0
13429,N/A,"$55,930",Rolex,Daytona,116505 PG,N/A,N/A,N/A,Unknown,N/A,N/A,47 mm,Good,55930.0
13114,N/A,"$5,799",Rolex,Oyster Perpetual Date,115200,N/A,N/A,N/A,2007,N/A,N/A,34mm mm,Good,5799.0
33950,N/A,"$15,500",Rolex,Oyster Perpetual 36,126000,N/A,N/A,N/A,2022,N/A,N/A,36 mm,Very good,15500.0
8285,"Omega Constellation
Cal.564 Steel Mens Watch 168.005 BF559114","$1,044",Omega,Constellation,168.005,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,34 mm,N/A,1044.0
61015,N/A,Price on request,Rolex,Sky-Dweller,326938,N/A,Yellow gold,Yellow gold,2018,N/A,N/A,42 mm,Very good,0.0
26012,N/A,"$17,492",Rolex,Sea-Dweller Deepsea,126660,N/A,N/A,N/A,2020,N/A,N/A,44 mm,Unworn,17492.0
865,"Longines Column-Wheel Chronograph
Heritage L2.749.4.52.0","$2,868",Longines,Column-Wheel Chronograph,L2.749.4.52.0,Automatic,Steel,Crocodile skin,2022,New,N/A,40 mm,N/A,2868.0
13458,"Breitling Navitimer 1 B01 Chronograph
41 - AB0139241C1P1 - BLUE FACE","$8,051",Breitling,Navitimer 1 B01 Chronograph,AB0139241C1P1,N/A,N/A,N/A,2022,New,Men's watch/Unisex,41 mm,N/A,8051.0
4590,"TAG Heuer Carrera Lady
Date",Price on request,TAG Heuer,Carrera Lady,WBN2450.BD0569,N/A,N/A,N/A,2023 (Approximation),Unworn,Women's watch,29 mm,N/A,0.0
713,"Cartier Pasha C
2324","$3,346",Cartier,Pasha C,2324,N/A,N/A,N/A,2000 (Approximation),Good,Men's watch/Unisex,35 mm,N/A,3346.0
3451,"Vacheron Constantin Malte
Dual Time White Gold White Dial 36mm 47400/000G-9100","$17,750",Vacheron Constantin,Malte,47400 / 000G-9100,Automatic,White gold,N/A,Unknown,N/A,N/A,36 mm,N/A,17750.0
6251,"Richard Mille RM 016
Rose Gold Full Diamonds","$133,332",Richard Mille,RM 016,RM016,N/A,N/A,N/A,2021,New,Men's watch/Unisex,38 x 50 mm,N/A,133332.0
15550,N/A,"$5,155",Rolex,Air King,5500,N/A,N/A,N/A,1989,N/A,N/A,34 mm,Very good,5155.0
16420,"Seiko
Turtle Thailand 30th Anniversary Limited Edition - Khom Yee Peng (Model: SRPH35K1)","$1,200",Seiko,N/A,SRPH35K1,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,45 mm,N/A,1200.0
6450,"Patek Philippe Calatrava
en or jaune Ref: - 5000","$21,787",Patek Philippe,Calatrava,5000,Automatic,Yellow gold,Leather,2015,Very good,Men's watch/Unisex,33 mm,N/A,21787.0
31596,N/A,"$13,070",Rolex,Lady-Datejust,279173,N/A,Steel,Gold/Steel,2023,N/A,N/A,28 mm,New,13070.0
15053,"Omega Constellation Quartz
25 Mm Constellation 131.15.25.60.53.001","$7,536",Omega,Constellation Quartz,131.15.25.60.53.001,N/A,N/A,N/A,2023,Unworn,Women's watch,25 mm,N/A,7536.0
5172,"Oris Aquis
01 752 7733 4135-07 8 24 05PEB","$1,475",Oris,Aquis,01 752 7733 4135-07 8 24 05PEB,N/A,N/A,N/A,2020,Good,Men's watch/Unisex,45.5 mm,N/A,1475.0
8965,N/A,"$23,135",Rolex,Datejust 31,278384RBR SILVER DIAMONDS OYS,N/A,Steel,Steel,2023,N/A,N/A,31 x 37 mm,Unworn,23135.0
1662,"Seiko Prospex
x PADI SNJ035P1 ‘Commando Arnie’ Hybrid Diver’s limited 4000",$479,Seiko,Prospex,N/A,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,46.9 mm,N/A,479.0
6637,"IWC Ingenieur Chronograph
Quartz Lady Ref. IW3733 Scatola e Garanzia 1992 Acciaio e Oro","$2,072",IWC,Ingenieur Chronograph,IW3733,Quartz,Gold/Steel,Steel,1992,Very good,Women's watch,30 mm,N/A,2072.0
16930,"Breitling Aviator 8
Super 8 B20 AB2040101B1X1","$2,990",Breitling,Aviator 8,AB2040101B1X1,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,46 mm,N/A,2990.0
3461,"Jaeger-LeCoultre Master Chronograph
Q1532420","$13,092",Jaeger-LeCoultre,Master Chronograph,Q1532420,N/A,N/A,N/A,2014 (Approximation),Very good,Men's watch/Unisex,40 mm,N/A,13092.0
4176,"Panerai Luminor Submersible
PAM01223 White - Box & Papers - Panerai Warranty - 2022","$8,400",Panerai,Luminor Submersible,PAM 01223,Automatic,Steel,Rubber,2022,Very good,Men's watch/Unisex,42 mm,N/A,8400.0
14681,N/A,"$22,006",Rolex,GMT-Master II,126710BLNR-0002,N/A,Steel,Steel,2021,N/A,N/A,40 mm,Unworn,22006.0
8126,"Audemars Piguet Code 11.59
15210CR.OO.A002KB.01","$32,652",Audemars Piguet,Code 11.59,15210CR.OO.A002KB.01,Automatic,White gold,Rubber,2022,N/A,Men's watch/Unisex,41 mm,N/A,32652.0
